X_ActualPosition,X_ActualVelocity,X_ActualAcceleration,X_SetPosition,X_SetVelocity,X_SetAcceleration,X_CurrentFeedback,X_DCBusVoltage,X_OutputCurrent,X_OutputVoltage,X_OutputPower,Y_ActualPosition,Y_ActualVelocity,Y_ActualAcceleration,Y_SetPosition,Y_SetVelocity,Y_SetAcceleration,Y_CurrentFeedback,Y_DCBusVoltage,Y_OutputCurrent,Y_OutputVoltage,Y_OutputPower,Z_ActualPosition,Z_ActualVelocity,Z_ActualAcceleration,Z_SetPosition,Z_SetVelocity,Z_SetAcceleration,Z_CurrentFeedback,Z_DCBusVoltage,Z_OutputCurrent,Z_OutputVoltage,S_ActualPosition,S_ActualVelocity,S_ActualAcceleration,S_SetPosition,S_SetVelocity,S_SetAcceleration,S_CurrentFeedback,S_DCBusVoltage,S_OutputCurrent,S_OutputVoltage,S_OutputPower,S_SystemInertia,M_CURRENT_PROGRAM_NUMBER,M_sequence_number,M_CURRENT_FEEDRATE,Machining_Process
183,2.05,-27.75,182.5,2.115,2.84,0.068,2.78E-19,325,0,0,118.8,2.885,-2.75,118.8,2.925,5.085,-0.23,2.69E-19,327,0,3.06E-06,76.75,3.5125,9.75,76.75,3.5,3.5,0,0,0,0,274,30.1495,-9.725,274.5,30.15,3.499999523,0.297,2.78E-19,323,0,-1.71E-06,15.5,0,0,50,Prep
182.5,2.11,-9,182.5,2.06,3.0245,0.207,2.79E-19,328,0,-4.18E-07,118.75,3.075,-5.9,118.75,3.088,5.15,0.236,2.68E-19,332,0,-1.58E-07,76.75,3.5125,12.875,76.75,3.5,3.5,0,0,0,0,-755.5,30.2005,26.425,-755.5,30.15,3.5,-1.46,0,331,0,0,15.5,4,0,50,Prep
182.5,2.06,-9,182.5,2.02,3.232,-0.638,2.79E-19,328,0,0,118.7,3.2375,6.625,118.7,3.2695,5.195,0.665,2.68E-19,332,0,4.90E-07,76.75,3.5125,9.75,76.75,3.5,3.5,0,0,0,0,-753,30.150375,-16.6625,-752.5,30.15,3.499999523,-1.52,0,331,0,-1.44E-05,15.5,0,0,50,Prep
182.5,2.075,9.75,182.5,2,3.4275,-0.638,2.79E-19,328,0,0,118.7,3.425,0.375,118.7,3.44,5.215,0.665,2.68E-19,332,0,4.90E-07,76.75,3.5125,9.75,76.75,3.5,3.5,0,0,0,0,-750,30.200375,34.4875,-750,30.15,3.5,-1.52,0,331,0,-1.44E-05,15.5,0,0,50,Prep
182,2.05,-18.4,182,2,3.5,1.48,2.78E-19,325,0,-4.11E-07,118.7,3.45,-21.5,118.7,3.5,3.5,1.37,2.69E-19,327,0,3.07E-06,76.75,3.5,3.5,76.75,3.5,3.5,0,0,0,0,285,30.15,7.8115,285,30.15,3.500000477,0.118,2.78E-19,323,0,0,15.5,0,0,50,Prep
182,2.015,-12.15,182,2,3.5,0.0446,2.79E-19,328,0,1.32E-06,118.7,3.4625,-18.4,118.7,3.5,3.5,0.835,2.68E-19,332,0,-4.72E-07,76.75,3.5125,9.75,76.75,3.5,3.5,0,0,0,0,-745,30.15,-9.3,-745,30.15,3.499999523,-1.17,0,331,0,0,15.5,1,2,50,Prep
182,2,0.375,182,2,3.5,0.0446,2.79E-19,328,0,1.32E-06,118.7,3.45,-18.4,118.7,3.5,3.5,0.835,2.68E-19,332,0,-4.72E-07,76.75,3.5,3.5,76.75,3.5,3.5,0,0,0,0,-742.5,30.2,17.95,-742,30.15,3.5,-1.17,0,331,0,0,15.5,0,0,50,Prep
181.5,1.95,6.625,181.5,2,3.5,0.068,2.78E-19,324,0,-9.21E-08,118.7,3.45,-21.5,118.7,3.5,3.5,-0.549,2.69E-19,326,0,0,76.75,3.5125,9.75,76.75,3.5,3.5,0,0,0,0,293,30.0995,-9.231,293,30.15,3.5,0.297,2.78E-19,323,0,-1.22E-06,15.5,0,0,50,Prep
181.5,1.915,-12.15,181.5,2,3.5,-0.638,2.79E-19,328,0,3.05E-07,118.7,3.4375,-27.75,118.7,3.5,3.5,0.985,2.68E-19,332,0,-7.74E-07,76.75,3.5125,9.75,76.75,3.5,3.5,0,0,0,0,-737,30.2,16.775,-737,30.15,3.5,-0.825,0,331,0,-6.13E-06,15.5,4,0,50,Prep
181.5,1.915,-12.15,181.5,2,3.5,-0.638,2.79E-19,328,0,3.05E-07,118.7,3.4625,-18.4,118.7,3.5,3.5,0.985,2.68E-19,332,0,-7.74E-07,76.75,3.5,3.5,76.75,3.5,3.5,0,0,0,0,-734.5,30.2,5.315,-734,30.15,3.500000477,-0.825,0,331,0,-6.13E-06,15.5,0,0,50,Prep
181.5,1.96,-15.25,181.5,2,3.5,-0.356,2.78E-19,325,0,-7.06E-07,118.7,3.45,-21.5,118.7,3.5,3.5,-0.0699,2.69E-19,327,0,1.71E-06,76.75,3.5125,9.75,76.75,3.5,3.5,0,0,0,0,301,30.15,-4.275,301,30.15,3.499999523,-1.82,2.78E-19,324,0,1.71E-07,15.5,0,0,50,Prep
158,11.975,22.275,158,12,3.5,8.69,0.138,325,32.5,0.00589,92.2,3.475,-9,92.2,3.5,3.5,-0.844,0.0215,325,1.81,-4.72E-06,32,3.4875,3.5,32,3.5,3.5,0,0,0,0,1488.5,56.8,-49.65,1488.5,56.8,3.5,25.4,0.921,322,116,0.176,15.5,1,2,20,Prep
158.5,12,256.5,158.5,11.9,-6.95,8.33,0.163,325,31.9,0.00592,92.2,2.64,-81,92.2,1.98,-72,-7.61,0.108,325,9.75,0.000397,32,3.5,3.5,32,3.5,3.5,0,0,0,0,1493.5,56.9,50.15,1493.5,56.8,3.500000477,19.1,0.923,321,117,0.177,15.5,1,111,20,Prep
158.5,8.75,-9.025,159,8.1,-56.5,0.576,0.071,326,24.1,0.00192,91.7,-3.7875,3.5,91.7,-4.45,-43.9,-9.58,0.157,324,28.5,0.00475,32,3.525,16,32,3.5,3.5,0,0,0,0,1498.5,56.8,-18.7,1498.5,56.8,3.499999523,23.7,1.01,321,117,0.193,15.5,1,113,20,Prep
159,2.1975,41.05,159,2,3.48765,2.49,0.0624,326,2.33,1.88E-05,91.2,1.6225,509.65,91.2,3.5,48.45,4.75,0.103,325,4.08,-0.000458,32,3.525,12.9,32,3.5,3.5,0,0,0,0,1503.5,56.85,-5.8,1503.5,56.8,3.500000477,21.3,0.93,322,117,0.179,15.5,1,113,20,Prep
159,2.1625,62.9,159,2,3.5,0.832,0.0348,326,1.27,9.32E-06,90.2,-6.475,22.25,90.2,-4,488,-7.09,0.177,324,32.9,0.00758,32,3.5125,9.75,32,3.5,3.5,0,0,0,0,1508.5,56.85,44.7,1508.5,56.8,3.499999523,23,0.945,321,118,0.181,15.5,1,113,20,Prep
158.5,2.0875,56.65,158.5,2,3.5,-0.562,0.0332,327,3.37,0,89.6,0.1025,440.9,89.6,3.48735,306.5,7.92,0.13,325,2.22,-0.00149,32,3.525,16,32,3.5,3.5,0,0,0,0,1513.5,56.75,-30.15,1513.5,56.8,3.5,21.1,0.973,321,116,0.188,15.5,1,113,20,Prep
158,-7.975,19.125,157.5,-8,3.5,-6.13,0.131,326,33.4,0.00561,89.6,3.55,31.65,89.6,3.5,3.5,0.702,0.0303,325,1.9,0,32,3.5125,12.9,32,3.5,3.5,0,0,0,0,1523.5,56.9,33.75,1523.5,56.8,3.500000477,28.8,0.786,322,108,0.148,15.5,1,115,20,Prep
157,2.0125,53.75,157,1.255,-77,-2.62,0.031,327,2.3,4.20E-06,89.6,4.425,247,89.65,8.445,497,12.5,0.225,325,15.6,0.00177,32,3.5125,12.9,32,3.5,3.5,0,0,0,0,1523.5,56.85,26.5,1523.5,56.8,3.500000477,25.3,1.05,321,118,0.202,15.5,1,115,20,Prep
157,-3.59,6.625,156.5,-3.95,-37.2,-6.09,0.143,326,25.8,0.0033,90.7,11.775,25.4,90.7,11.5,-26.2,8.92,0.151,324,30.3,0.0053,32,3.5375,22.25,32,3.5,3.5,0,0,0,0,1533.5,56.9,13.275,1533.5,56.8,3.500000477,15.9,0.951,321,115,0.183,15.5,1,117,20,Prep
155.5,-6.775,9.75,155.5,-7.1,-17.8,-8.61,0.141,326,30.4,0.00539,91.2,8.16,-5.9,91.2,7.64,-42.15,2.83,0.0802,324,16,0.00148,32,3.5,6.625,32,3.5,3.5,0,0,0,0,1533.5,56.85,24.05,1538.5,56.8,3.499999523,21,0.765,322,119,0.146,15.5,1,117,20,Prep
174.5,1.975,-2.75,174.5,2.02,3.7715,1.17,2.78E-19,325,0,0,118.7,3.7625,19.15,118.7,3.7405,5.195,0.25,2.69E-19,327,0,1.62E-07,77.75,3.5,3.5,77.75,3.5,3.5,0,0,0,0,1101,30.1505,-6.125,1101,30.15,3.5,0.297,2.78E-19,323,0,0,15.5,1,2,50,Prep
174,1.95,-9,174,2.055,3.9635,0.0989,2.79E-19,328,0,3.94E-07,118.75,3.9375,19.15,118.75,3.908,5.155,-0.384,2.68E-19,332,0,2.34E-07,77.75,3.5,6.625,77.75,3.5,3.5,0,0,0,0,68.5,30.2495,27.91875,68.5,30.15,3.5,-1.8,0,331,0,1.31E-05,15.5,4,0,50,Prep
174,2.075,-24.65,174,2.115,4.15,0.0989,2.79E-19,328,0,3.94E-07,118.8,4.085,19.15,118.8,4.07,5.09,-0.384,2.68E-19,332,0,2.34E-07,77.75,3.5,6.625,77.75,3.5,3.5,0,0,0,0,73.5,30.0995,-19.73125,73.5,30.15,3.5,-1.8,0,331,0,1.31E-05,15.5,0,0,50,Prep
174,2.185,-5.9,174,2.185,4.325,0.528,2.78E-19,325,0,1.04E-06,118.85,4.25,9.75,118.85,4.225,5.005,-0.23,2.69E-19,326,0,-1.74E-06,77.75,3.4875,0.375,77.75,3.5,3.5,0,0,0,0,1106,30.2,3.6875,1106,30.15,3.500000477,-0.469,2.78E-19,323,0,-1.84E-06,15.5,0,0,50,Prep
174,2.21,-12.15,174,2.28,4.495,0.399,2.79E-19,328,0,0,118.9,4.375,22.25,118.95,4.37,4.9,0.0464,2.68E-19,332,0,5.22E-08,77.75,3.5,6.625,77.75,3.5,3.5,0,0,0,0,78.5,30.15,-6.1,78.5,30.15,3.499999523,-1.46,0,331,0,0,15.5,4,0,50,Prep
173.5,2.3,-15.25,173.5,2.385,4.65,0.399,2.79E-19,328,0,0,119,4.54,0.375,119,4.505,4.78,0.0464,2.68E-19,332,0,5.22E-08,77.75,3.4875,3.5,77.75,3.5,3.5,0,0,0,0,78.5,30.1,-22.8,78.5,30.15,3.5,-1.46,0,331,0,0,15.5,0,0,50,Prep
173.5,2.575,31.65,173.5,2.515,4.79,0.068,2.78E-19,325,0,1.16E-06,119.1,4.585,-9,119.15,4.63,4.635,-0.549,2.69E-19,326,0,1.09E-06,77.75,3.5,3.5,77.75,3.5,3.5,0,0,0,0,1116,30.1995,0.22,1116,30.15,3.5,0.297,2.78E-19,323,0,5.54E-07,15.5,1,2,50,Prep
173.5,2.55,-9,173.5,2.645,4.91,-0.447,2.79E-19,329,0,4.83E-07,119.25,4.7,12.9,119.25,4.73,4.485,0.985,2.68E-19,332,0,0,77.75,3.5,3.5,77.75,3.5,3.5,0,0,0,0,83.5,30.1495,-17,83.5,30.15,3.5,-1.58,0,331,0,1.37E-05,15.5,4,0,50,Prep
173.5,2.76,-18.4,173.5,2.79,5.01,-0.447,2.79E-19,329,0,4.83E-07,119.35,4.85,3.5,119.35,4.82,4.315,0.985,2.68E-19,332,0,0,77.75,3.5,3.5,77.75,3.5,3.5,0,0,0,0,88.5,30.1495,3.53125,88.5,30.15,3.500000477,-1.58,0,331,0,1.37E-05,15.5,0,0,50,Prep
173.5,2.885,-24.65,173.5,2.945,5.095,-0.0925,2.79E-19,328,0,-8.37E-07,119.5,4.825,0.375,119.5,4.895,4.14,0.385,2.68E-19,332,0,0,77.75,3.5,3.5,77.75,3.5,3.5,0,0,0,0,88.5,30.149,1.435,88.5,30.15,3.499999523,-1.58,0,332,0,2.14E-05,15.5,0,0,50,Prep
177,1.96,-12.15,177,2,3.5,-0.0925,2.79E-19,328,0,-8.37E-07,127.25,3.475,-5.9,127.25,3.5,3.5,0.385,2.68E-19,332,0,0,76.75,3.5,3.5,76.75,3.5,3.5,0,0,0,0,398.5,30.199,13.225,398.5,30.15,3.500000477,-1.58,0,332,0,2.14E-05,15.5,0,0,50,Prep
177,2.05,3.5,177,2,3.5,0.669,2.78E-19,325,0,0,127.25,3.4875,-5.9,127.25,3.5,3.5,-1.19,2.69E-19,327,0,2.71E-06,76.75,3.5125,6.625,76.75,3.5,3.5,0,0,0,0,1431,30.15,-14.4,1431,30.15,3.499999523,0.68,2.78E-19,324,0,0,15.5,0,0,50,Prep
177,2.11,19.15,177,2,3.5,-0.356,2.78E-19,325,0,0,127.25,3.475,-5.9,127.25,3.5,3.5,0.0898,2.69E-19,327,0,1.45E-06,76.75,3.5125,9.75,76.75,3.5,3.5,0,0,0,0,1436,30.1995,38.575,1436,30.15,3.5,0.59,2.78E-19,323,0,2.51E-06,15.5,1,2,50,Prep
177,2.125,37.85,177,2,3.5,0.0989,2.79E-19,328,0,-7.35E-07,127.25,3.4875,-2.75,127.25,3.5,3.5,-0.423,2.68E-19,332,0,0,76.75,3.5,3.5,76.75,3.5,3.5,0,0,0,0,403.5,30.150375,-8.2625,403.5,30.15,3.5,-1.23,0,331,0,0,15.5,4,0,50,Prep
176.5,2.075,41,176.5,2,3.5,0.0989,2.79E-19,328,0,-7.35E-07,127.25,3.4875,-5.9,127.25,3.5,3.5,-0.423,2.68E-19,332,0,0,76.75,3.5125,3.5,76.75,3.5,3.5,0,0,0,0,408.5,30.150375,-0.1225,408.5,30.15,3.5,-1.23,0,331,0,0,15.5,0,0,50,Prep
176.5,2,22.25,176.5,2,3.5,0.068,2.78E-19,325,0,1.89E-06,127.25,3.4875,-2.75,127.25,3.5,3.5,1.21,2.69E-19,327,0,1.83E-06,76.75,3.5,3.5,76.75,3.5,3.5,0,0,0,0,1441,30.151,16.175,1441,30.15,3.500000477,0.297,2.78E-19,323,0,0,15.5,0,0,50,Prep
176.5,1.915,3.5,176.5,2,3.5,0.0989,2.79E-19,328,0,-8.80E-07,127.25,3.4875,-2.75,127.25,3.5,3.5,-0.253,2.68E-19,332,0,8.89E-08,76.75,3.5,3.5,76.75,3.5,3.5,0,0,0,0,413.5,30.200375,7.999,413.5,30.15,3.499999523,-1.23,0,331,0,0,15.5,4,0,50,Prep
176,1.925,6.625,176,2,3.5,0.0989,2.79E-19,328,0,-8.80E-07,127.25,3.475,-9,127.25,3.5,3.5,-0.253,2.68E-19,332,0,8.89E-08,76.75,3.5125,9.75,76.75,3.5,3.5,0,0,0,0,413.5,30.150375,7.749,413.5,30.15,3.5,-1.23,0,331,0,0,15.5,0,0,50,Prep
176,2.04,9.75,176,2,3.5,-0.638,2.79E-19,329,0,8.08E-07,127.25,3.4875,-5.9,127.25,3.5,3.5,0.366,2.68E-19,332,0,0,76.75,3.4875,-2.75,76.75,3.5,3.5,0,0,0,0,418.5,30.1505,3.9685,418.5,30.15,3.5,-1.8,0,332,0,0,15.5,1,2,50,Prep
176,2.05,9.75,176,2,3.5,-0.638,2.79E-19,329,0,8.08E-07,127.25,3.4875,-2.75,127.25,3.5,3.5,0.366,2.68E-19,332,0,0,76.75,3.5,3.5,76.75,3.5,3.5,0,0,0,0,418.5,30.2505,30.8935,423.5,30.15,3.5,-1.8,0,332,0,0,15.5,0,0,50,Prep
174,2.225,22.25,174,2.135,4.205,0.528,2.78E-19,325,0,0,127.35,4.065,-12.15,127.35,4.12,5.065,1.85,2.69E-19,327,0,-4.56E-06,77.25,3.5125,6.625,77.25,3.5,3.5,0,0,0,0,-324,30.2005,-1.625,-324,30.15,3.5,0.118,2.78E-19,324,0,0,15.5,0,0,50,Prep
174,2.235,25.4,174,2.215,4.38,-0.57,2.78E-19,325,0,1.06E-06,127.45,4.315,3.5,127.45,4.275,4.975,0.41,2.69E-19,327,0,4.79E-07,77.25,3.5,3.5,77.25,3.5,3.5,0,0,0,0,-319,30.25,21.525,-319,30.15,3.5,0.59,2.78E-19,324,0,0,15.5,4,0,50,Prep
174,2.39,25.4,173.5,2.31,4.545,-0.147,2.79E-19,329,0,7.31E-07,127.5,4.315,-18.4,127.55,4.415,4.865,0.366,2.68E-19,333,0,3.55E-07,77.25,3.5,6.625,77.25,3.5,3.5,0,0,0,0,-1351.5,30.099125,-2.715,-1351.5,30.15,3.5,-0.54,0,332,0,6.31E-06,15.5,4,0,50,Prep
173.5,2.325,-15.25,173.5,2.43,4.7,-0.147,2.79E-19,329,0,7.31E-07,127.6,4.49,3.5,127.65,4.55,4.73,0.366,2.68E-19,333,0,3.55E-07,77.25,3.4875,3.5,77.25,3.5,3.5,0,0,0,0,-1346.5,30.149125,3.905,-1346.5,30.15,3.5,-0.54,0,332,0,6.31E-06,15.5,0,0,50,Prep
173.5,2.54,9.75,173.5,2.55,4.825,-0.338,2.79E-19,328,0,-3.62E-07,127.75,4.64,6.625,127.75,4.665,4.585,1.64,2.68E-19,332,0,2.98E-07,77.25,3.5125,6.625,77.25,3.5,3.5,0,0,0,0,-1346.5,30.15,-9.9,-1346.5,30.15,3.499999523,-1.86,0,331,0,0,15.5,1,2,50,Prep
173.5,2.775,34.75,173.5,2.69,4.945,-0.338,2.79E-19,328,0,-3.62E-07,127.85,4.71,3.5,127.85,4.76,4.435,1.64,2.68E-19,332,0,2.98E-07,77.25,3.5125,6.625,77.25,3.5,3.5,0,0,0,0,-1341.5,30.15,-3.45,-1341.5,30.15,3.5,-1.86,0,331,0,0,15.5,0,0,50,Prep
173.5,2.75,-18.4,173.5,2.845,5.045,-0.251,2.78E-19,325,0,-3.66E-06,128,4.825,6.625,128,4.85,4.255,0.25,2.69E-19,327,0,0,77.25,3.4875,-2.75,77.25,3.5,3.5,0,0,0,0,-309,30.15,-9.1,-309,30.15,3.5,0.68,2.78E-19,323,0,2.32E-06,15.5,0,0,50,Prep
173.5,2.935,-21.5,173.5,3.003,5.12,0.453,2.79E-19,328,0,0,128.1,4.96,-2.75,128.15,4.915,4.075,-0.0839,2.68E-19,332,0,-3.27E-07,77.25,3.5,3.5,77.25,3.5,3.5,0,0,0,0,-1336.5,30.149625,6.346,-1336.5,30.15,3.5,-0.54,0,331,0,0,15.5,4,0,50,Prep
173.5,3.2125,34.75,173.5,3.1615,5.175,0.453,2.79E-19,328,0,0,128.25,4.875,0.375,128.25,4.96,3.8915,-0.0839,2.68E-19,332,0,-3.27E-07,77.25,3.5,3.5,77.25,3.5,3.5,0,0,0,0,-1336.5,30.199625,17.706,-1331.5,30.15,3.500000477,-0.54,0,331,0,0,15.5,0,0,50,Prep
173,3.2625,-18.4,173,3.3375,5.21,0.0315,2.78E-19,325,0,3.58E-06,128.4,4.94,12.9,128.45,4.99,3.69,-0.0699,2.69E-19,327,0,-3.88E-06,77.25,3.5,3.5,77.25,3.5,3.5,0,0,0,0,-299,30.2,9.45,-299,30.15,3.500000477,-0.0861,2.78E-19,323,0,2.16E-06,15.5,0,0,50,Prep
175.5,4.625,6.625,175.5,4.66,4.22,0.847,2.78E-19,325,0,0,128.75,2.56,6.625,128.75,2.55,4.375,0.729,2.69E-19,327,0,-1.21E-06,77.75,3.4875,0.375,77.75,3.5,3.5,0,0,0,0,634,30.149,-0.22,634.5,30.15,3.500000477,0.59,2.78E-19,323,0,-1.18E-06,15.5,1,2,50,Prep
175.5,4.725,-2.75,175.5,4.73,4.15,-0.0382,2.79E-19,328,0,0,128.65,2.665,-5.9,128.65,2.64,4.43,0.216,2.68E-19,332,0,0,77.75,3.4875,0.375,77.75,3.5,3.5,0,0,0,0,-395.5,30.15,1.03,-395.5,30.15,3.499999523,-1.58,0,331,0,7.48E-06,15.5,4,0,50,Prep
175.5,4.75,-15.25,175.5,4.79,4.08,-0.0382,2.79E-19,328,0,0,128.6,2.665,0.375,128.6,2.735,4.475,0.216,2.68E-19,332,0,0,77.75,3.5,3.5,77.75,3.5,3.5,0,0,0,0,-393,30.25,19.8,-393,30.15,3.5,-1.58,0,331,0,7.48E-06,15.5,0,0,50,Prep
