X_ActualPosition,X_ActualVelocity,X_ActualAcceleration,X_SetPosition,X_SetVelocity,X_SetAcceleration,X_CurrentFeedback,X_DCBusVoltage,X_OutputCurrent,X_OutputVoltage,X_OutputPower,Y_ActualPosition,Y_ActualVelocity,Y_ActualAcceleration,Y_SetPosition,Y_SetVelocity,Y_SetAcceleration,Y_CurrentFeedback,Y_DCBusVoltage,Y_OutputCurrent,Y_OutputVoltage,Y_OutputPower,Z_ActualPosition,Z_ActualVelocity,Z_ActualAcceleration,Z_SetPosition,Z_SetVelocity,Z_SetAcceleration,Z_CurrentFeedback,Z_DCBusVoltage,Z_OutputCurrent,Z_OutputVoltage,S_ActualPosition,S_ActualVelocity,S_ActualAcceleration,S_SetPosition,S_SetVelocity,S_SetAcceleration,S_CurrentFeedback,S_DCBusVoltage,S_OutputCurrent,S_OutputVoltage,S_OutputPower,S_SystemInertia,M_CURRENT_PROGRAM_NUMBER,M_sequence_number,M_CURRENT_FEEDRATE,Machining_Process
146,5.175,86.2,146,5,5,-4.73,0.0688,326,4.49,2.16E-05,82.8,4.95,5,82.8,5,5,1.39,0.0305,325,1.75,0,34.4,55.3,517,34.8,55,5,0,0,0,0,319,58.3,1.12,319,58.3,5,21.5,0.887,320,115,0.171,17,1,130,50,Prep
146,5.125,67.5,146,5,5,-3.93,0.0676,326,4.39,3.14E-05,82.8,4.925,-20,82.8,5,5,1.46,0.0337,324,2.25,4.54E-06,39.4,55.1,48.8,39.8,55,5,0,0,0,0,324,58.2,-12.8,325,58.3,5,26.9,0.92,319,118,0.176,17,1,132,50,Prep
146,5.1,55,146,5,5,-3.89,0.0625,326,5.1,3.92E-05,82.8,4.975,-7.5,82.8,5,5,1.22,0.0325,324,1.41,-9.00E-06,44.4,55,36.3,44.8,55,5,0,0,0,0,330,58.4,12.25,330,58.3,5,17.2,0.866,319,117,0.166,17,1,132,50,Prep
146,5.15,86.2,146,5,5,-3.25,0.0628,326,6.1,0,82.8,4.95,-13.8,82.8,5,5,1.39,0.0308,325,1.95,0,49.4,55,30,49.8,55,5,0,0,0,0,335,58.3,-11.4,335,58.3,5.000000954,26.9,0.849,320,117,0.162,17,1,132,50,Prep
146,5.175,98.7,146,5,5,-3.8,0.0705,326,5.37,1.05E-05,82.8,4.925,-26.3,82.8,5,5,-0.232,0.0321,325,4.17,0,54.4,55,23.8,54.8,55,5,0,0,0,0,340,58.3,8,341,58.3,4.999999046,21.9,0.959,319,114,0.185,17,1,132,50,Prep
146,5.2,111,146,5,5,-3.84,0.0668,326,5.86,3.09E-05,82.8,4.95,-13.8,82.8,5,5,1.22,0.0368,325,2.12,4.69E-06,59.4,53.4,-395,59.8,45,-995,0,0,0,0,346,58.6,86.2,346,58.3,5,11.4,0.759,318,115,0.142,17,1,132,50,Prep
146,5.175,98.7,146,5,5,-4.18,0.068,328,4.8,2.07E-05,82.8,4.95,-7.5,82.8,5,5,1.3,0.0288,327,2.12,0,60.5,4.9,-7.5,60.5,5,5,0,0,0,0,351,58.1,25.1,351,5,5,-0.203,0.0457,328,0,0.00251,17,1,132,50,Prep
164,5.35,-51.3,164,5.428,2.76,5.39,0.0858,327,7.57,6.73E-05,82.8,7.8,-57.5,82.9,7.97,5.327,3.5,0.0438,326,7.61,0.000223,32.5,4.975,-7.5,32.5,5,5,0,0,0,0,1855,58.5,91.1,1855,58.3,5,14.4,0.725,323,116,0.135,17,1,2,3,Prep
164,5.3,48.8,164,5.211,2.74,4.38,0.0898,327,5.02,5.65E-05,83.1,8.2,17.5,83.2,7.99,5.163,1.84,0.0516,326,7.19,0.000343,32.5,5,5,32.5,5,5,0,0,0,0,1855,58.4,10.31,1855,58.3,5,16.3,0.819,320,119,0.158,17,1,102,3,Prep
164,4.875,-57.5,164,5.00000381,4.216,4.46,0.0623,327,6.72,-1.96E-05,83.4,8.1,17.5,83.4,5.0862,-576,6.03,0.109,326,9.6,0.000715,32.5,4.975,-7.5,32.5,5,5,0,0,0,0,1865,58.3,-64.3,1865,58.3,4.999999046,20.2,0.902,322,117,0.174,17,1,102,3,Prep
164,4.9,-51.3,164,5,5,3.5,0.0462,327,5.81,-2.80E-05,83.7,7.92,-20,83.7,8,5,3.56,0.0613,326,10.2,0.000374,32.5,5,5,32.5,5,5,0,0,0,0,1865,58.4,14.94,1865,58.3,5.000000954,17.5,0.794,323,118,0.153,17,1,102,3,Prep
164,5.125,67.5,164,5,5,1.93,0.0571,327,2.78,1.67E-05,84,8.2,-7.5,84,8,5,4.76,0.0899,325,8.82,0.000556,32.5,5,11.25,32.5,5,5,0,0,0,0,1875,58.5,72.9,1875,58.3,5,11.9,0.707,320,117,0.134,17,1,104,3,Prep
164,5.175,92.5,164,5,5,1.82,0.0517,327,2.53,1.56E-05,84.3,8.25,17.5,84.3,8,5,3.36,0.0897,326,10.4,0.000598,32.5,5.025,17.5,32.5,5,5,0,0,0,0,1875,58.2,-29.5,1875,58.3,5,27.4,1.08,321,118,0.206,17,1,104,3,Prep
164,4.9,-57.5,164,5,5,4.52,0.047,327,4.27,-2.09E-05,84.6,8.28,11.25,84.6,8,5,6.74,0.112,326,9.13,0.000771,32.5,5,5,32.5,5,5,0,0,0,0,1885,58.3,-6.3,1885,58.3,5,22,0.878,323,119,0.168,17,1,104,3,Prep
164,5.125,73.7,164,5,5,1.96,0.0528,327,2.46,2.34E-05,84.9,8.08,36.3,84.9,8,5,7.25,0.136,326,10.9,0.000938,32.5,5,5,32.5,5,5,0,0,0,0,1885,58.3,-21.3,1885,58.3,5.000000954,17.4,0.786,321,119,0.15,17,1,104,3,Prep
164,5.15,86.2,164,5,5,1.76,0.054,327,2.58,2.42E-05,85.2,8.08,42.5,85.2,8,5,9.03,0.159,325,11.4,0.000997,32.5,4.975,-1.25,32.5,5,5,0,0,0,0,1895,58.3,-25.3,1895,58.3,4.999999046,21.5,1.06,321,116,0.205,17,1,104,3,Prep
164,4.825,-82.5,164,5,5,4,0.0506,327,5.9,-2.28E-05,85.5,7.85,-32.5,85.5,8,5,5.96,0.116,326,12.6,0.000703,32.5,5,5,32.5,5,5,0,0,0,0,1895,58.2,-13.9,1895,58.3,5,25.4,1.07,321,118,0.205,17,1,104,3,Prep
167,4.85,-57.5,167,5,5,4.97,0.0741,327,2.95,3.46E-05,92.5,1.83,30,92.4,2,5,-6.07,0.119,325,9.73,0.000785,33.5,5,5,33.5,5,5,0,0,0,0,287,58.4,-3.5,287,58.3,5.000000954,20,0.793,320,116,0.153,17,1,2,3,Prep
167,5.225,124,167,5,5,2.22,0.0564,327,2.82,8.33E-06,92.2,1.78,-1.25,92.1,2,5,-5.67,0.0964,326,9.18,0.000649,33.5,4.975,-7.5,33.5,5,5,0,0,0,0,292,58.3,13.75,293,58.3,5.000000954,21.2,0.918,324,118,0.177,17,1,83,3,Prep
167,5.25,118,167,5,5,1.66,0.0485,327,3.69,0,91.9,2.03,5,91.9,2,5,-8.23,0.144,326,11.1,0.000905,33.5,5,5,33.5,5,5,0,0,0,0,297,58.5,35.3,298,58.3,4.999999046,15.8,0.811,324,115,0.153,17,1,83,3,Prep
167,4.825,-76.2,167,5,5,4.15,0.0723,327,4,1.10E-05,91.6,2.05,17.5,91.6,2,5,-6.58,0.119,325,11.3,0.000722,33.5,5,5,33.5,5,5,0,0,0,0,303,58.3,-17.6,303,58.3,5,22.6,0.898,320,117,0.173,17,1,83,3,Prep
167,5.175,80,167,5,5,3.04,0.0476,327,1.88,-6.94E-06,91.3,2,5,91.3,2,5,-7.54,0.13,326,11.3,0.000881,33.5,4.975,-7.5,33.5,5,5,0,0,0,0,308,58.2,-23.6,309,58.3,5,25,1.11,323,118,0.213,17,1,83,3,Prep
167,4.875,-57.5,167,5,5,2.49,0.0705,327,5.7,4.24E-05,91,1.97,5,91,2,5,-6.23,0.11,326,10.4,0.000728,33.5,5,5,33.5,5,5,0,0,0,0,313,58.3,-2.25,314,58.3,5.000000954,23.3,0.855,319,116,0.165,17,1,83,3,Prep
167,4.825,-63.7,167,5,5,3.34,0.0741,327,4.64,2.31E-05,90.7,2,-7.5,90.7,2,5,-6.9,0.116,326,9.98,0.00075,33.5,5.025,17.5,33.5,5,5,0,0,0,0,319,58.5,55.1,319,58.3,4.999999046,13.2,0.755,319,115,0.143,17,1,83,3,Prep
167,5.175,86.2,167,5,5,1.38,0.0476,327,3.89,-2.67E-05,90.4,2,-1.25,90.4,2,5,-6.68,0.116,326,10,0.000693,33.5,5,5,33.5,5,5,0,0,0,0,324,58.4,28.6,325,58.3,4.999999046,15.7,0.94,324,120,0.179,17,1,83,3,Prep
167,4.825,-63.7,167,5,5,4.44,0.0722,327,3.19,4.52E-05,90.1,2.17,5,90.1,2,5,-5.84,0.0919,325,9.3,0.000575,33.5,5,11.25,33.5,5,5,0,0,0,0,329,58.3,-26.8,330,58.3,5,26,1.02,318,114,0.197,17,1,83,3,Prep
167,4.85,-57.5,167,5,5,3.6,0.0701,327,3.6,-1.08E-05,89.8,2.22,30,89.8,2,5,-5.21,0.0895,326,9.37,0.000534,33.5,5.025,11.25,33.5,5,5,0,0,0,0,335,58.4,43.4,335,58.3,5,15.7,0.757,319,116,0.146,17,1,83,3,Prep
162,2.25,-26.3,162,2.38,3.89,-2.36,0.0602,327,7.32,0.00032,94,6.45,17.5,94,6.47,3.02,4.21,0.108,326,9.56,0.000286,32.5,5,5,32.5,5,5,0,0,0,0,2065,58.3,-22.9,2065,58.3,5,18.5,0.807,323,122,0.154,17,1,2,3,Prep
162,2.25,-70,162,2.28,4.038,-5.09,0.0914,327,9.74,0.00057,94.1,6.33,23.8,94.1,6.27,2.95,4.54,0.0835,326,6.3,0.000226,32.5,4.975,-7.5,32.5,5,5,0,0,0,0,2065,58.4,33.6,2065,58.3,5,19.6,0.993,324,114,0.191,17,1,104,3,Prep
162,2.45,80,162,2.19,4.202,-5.25,0.0912,327,10.5,0.000469,94.3,6.1,-13.8,94.3,6.05,2.88,4.2,0.0848,326,9.04,0.000188,32.5,5,5,32.5,5,5,0,0,0,0,2075,58.4,27.8,2075,58.3,5,16.5,0.825,321,116,0.159,17,1,104,3,Prep
161,1.97,-13.8,161,2.12,4.358,-4.1,0.0795,327,8.42,0.000517,94.3,5.925,23.8,94.4,5.845,2.82,4.71,0.0843,326,5.91,0.000119,32.5,5,5,32.5,5,5,0,0,0,0,2075,58.4,-11.8,2085,58.3,4.999999046,13.1,0.858,323,118,0.164,17,1,104,3,Prep
161,2,-20,161,2.07,4.524,-5.4,0.111,327,10.9,0.000712,94.4,5.7,48.8,94.4,5.625,2.78,3.88,0.0635,326,4.5,8.90E-05,32.5,5,5,32.5,5,5,0,0,0,0,2085,58.4,35.8,2085,58.3,5,19.8,0.915,324,115,0.175,17,1,104,3,Prep
161,2.05,-7.5,161,2.03,4.7,-5.01,0.0901,327,11.2,0.000556,94.5,5.35,-26.3,94.5,5.392,2.75,6.09,0.0842,326,5.99,6.73E-05,32.5,4.975,-1.25,32.5,5,5,0,0,0,0,2095,58.5,91.6,2095,58.3,5,14,0.73,321,116,0.136,17,1,104,3,Prep
161,2.1,-20,161,2.01,4.864,-4.51,0.0961,327,10.7,0.000541,94.5,5.25,17.5,94.5,5.176,2.74,5.91,0.111,326,6.07,8.91E-05,32.5,5,11.25,32.5,5,5,0,0,0,0,2095,58.4,13.25,2095,58.3,5,15,0.798,324,119,0.154,17,1,104,3,Prep
160,5.9,592,160,2,-276,2.59,0.0696,327,8.32,3.58E-05,94.5,5.1,48.8,94.5,5,5,3.98,0.11,326,7.89,0,32.5,5,11.25,32.5,5,5,0,0,0,0,2105,58.3,-0.13,2105,58.3,5.000000954,23.9,0.946,324,117,0.182,17,1,104,3,Prep
160,1.97,17.5,160,2,5,-5.95,0.101,327,10.8,0.000663,94.5,4.85,-63.7,94.5,5,5,6.79,0.101,326,6.31,1.60E-05,32.5,5,5,32.5,5,5,0,0,0,0,2105,58.4,15.2,2105,58.3,5.000000954,19.3,0.787,322,116,0.152,17,1,105,3,Prep
160,2.05,-32.5,160,2,5,-5.89,0.0952,327,9.56,0.000602,94.5,5.1,48.8,94.5,5,5,5.42,0.0916,326,4.31,1.47E-05,32.5,4.975,-1.25,32.5,5,5,0,0,0,0,2115,58.5,68.9,2115,58.3,5,12.2,0.697,324,116,0.131,17,1,105,3,Prep
146,4.825,-95,146,5,5,-1.65,0.0587,327,3.55,2.41E-05,108,7.97,-7.5,108,8,5,5.24,0.0967,326,9.91,0.000531,33.5,5.025,11.25,33.5,5,5,0,0,0,0,-1065,58.3,-3.25,-1065,58.3,5,23.2,1.1,321,117,0.213,17,1,2,3,Prep
146,5.1,-7.5,146,5.194,8.43,1.39,0.0185,327,0.292,0,108,7.88,36.3,108,7.99,4.786,4.09,0.0752,326,8.5,0.000433,33.5,5.025,17.5,33.5,5,5,0,0,0,0,-1055,58.4,30.2,-1055,58.3,5,19.5,0.885,322,114,0.171,17,1,69,3,Prep
147,5.7,130,147,5.535,8.38,0.316,0.0844,327,9.32,0.000105,108,7.88,-7.5,108,7.95,4.395,1.54,0.0556,326,7.38,0.000212,33.5,5.025,17.5,33.5,5,5,0,0,0,0,-1055,58.3,-45.3,-1055,58.3,5.000000954,19.1,0.806,322,117,0.154,17,1,69,3,Prep
147,6.05,130,147,5.869,8.29,2.49,0.0651,327,4.18,0.000143,108,8.03,-13.8,108,7.87,4.012,2.45,0.0549,326,6.17,0.000318,33.5,5.025,17.5,33.5,5,5,0,0,0,0,-1045,58.4,26.1,-1045,58.3,4.999999046,18.9,0.981,322,117,0.188,17,1,69,3,Prep
147,6.3,92.5,147,6.19,8.16,1.61,0.0572,327,5.27,0.00015,109,7.9,23.8,109,7.75,3.64,2.52,0.0897,326,12.8,0.000554,33.5,5,11.25,33.5,5,5,0,0,0,0,-1045,58.3,9.63,-1045,58.3,5,24.1,0.864,322,118,0.164,17,1,69,3,Prep
147,6.63,92.5,147,6.5,7.98,4.17,0.07,327,6.01,0.000232,109,7.6,61.3,109,7.6,3.29,8,0.107,326,7.02,0.000576,33.5,5,11.25,33.5,5,5,0,0,0,0,-1035,58.2,-45.8,-1035,58.3,5,23,0.912,323,117,0.174,17,1,69,3,Prep
147,6.95,67.5,147,6.79,7.77,2.88,0.0649,327,5.17,0.000263,109,7.58,-20,109,7.41,2.96,5.51,0.104,326,8.88,0.000547,33.5,5,11.25,33.5,5,5,0,0,0,0,-1035,58.4,63.1,-1035,58.3,5,17.4,0.906,322,117,0.173,17,1,69,3,Prep
147,7.17,55,147,7.05,7.51,4.18,0.0973,327,7.99,0.000391,109,7.2,23.8,110,7.19,2.66,3.86,0.0994,326,12,0.000486,33.5,5,11.25,33.5,5,5,0,0,0,0,-1025,58.3,-17.1,-1025,58.3,5.000000954,22.8,0.922,322,114,0.178,17,1,69,3,Prep
147,7.45,30,147,7.29,7.23,3.01,0.0707,327,7.64,0.000337,110,7.05,5,110,6.94,2.39,2.78,0.061,326,5.14,0.000254,33.5,5.025,17.5,33.5,5,5,0,0,0,0,-1025,58.5,31.4,-1015,58.3,4.999999046,14.6,0.779,323,116,0.149,17,1,69,3,Prep
148,7.55,48.8,148,7.49,6.92,3.09,0.0652,327,6.95,0.000352,110,6.8,5,110,6.67,2.15,5.35,0.102,325,8.25,0.000318,33.5,5.025,17.5,33.5,5,5,0,0,0,0,-1015,58.4,46.5,-1015,58.3,5,19.8,0.882,322,120,0.169,17,1,69,3,Prep
157,2.17,73.7,157,2,5,-4.38,0.0776,327,9.98,0.000499,108,4.875,-57.5,108,5,5,1.64,0.0681,326,9.35,0,33.5,5,11.25,33.5,5,5,0,0,0,0,-364,58.3,-5.8,-364,58.3,5,18.9,0.801,321,117,0.155,17,1,2,3,Prep
156,2.05,42.5,156,2,5,-4.61,0.0793,327,9.09,0.000481,108,4.875,-57.5,108,5,5,4,0.0676,326,4.7,0,33.5,5,5,33.5,5,5,0,0,0,0,-359,58.3,-4.12,-359,58.3,5.000000954,22.7,0.972,320,117,0.187,17,1,76,3,Prep
156,1.92,23.8,156,2,5,-4.52,0.0744,327,8.86,0.000469,108,4.875,-57.5,108,5,5,3.65,0.0701,326,5.46,1.05E-05,33.5,5,5,33.5,5,5,0,0,0,0,-354,58.4,22.3,-353,58.3,4.999999046,20.1,0.872,319,115,0.168,17,1,76,3,Prep
156,1.87,5,156,2,5,-4.17,0.0801,327,8.87,0.000521,108,4.875,-57.5,108,5,5,4.22,0.07,326,4.16,1.03E-05,33.5,5,5,33.5,5,5,0,0,0,0,-348,58.4,25.1,-348,58.3,5,17.5,0.692,321,118,0.132,17,1,76,3,Prep
155,1.85,-13.8,155,2,5,-4.92,0.0961,327,9.73,0.000664,108,4.925,-38.8,108,5,5,3.56,0.0711,326,4.99,4.22E-05,33.5,5,5,33.5,5,5,0,0,0,0,-343,58.3,4.438,-343,58.3,5,23.3,1.08,318,116,0.209,17,1,76,3,Prep
155,2.03,-1.25,155,2,5,-5.93,0.109,327,10.5,0.0007,108,4.875,-51.3,108,5,5,4.18,0.0675,326,4.82,4.16E-05,33.5,5,5,33.5,5,5,0,0,0,0,-338,58.4,33.3,-337,58.3,5,17.7,0.861,319,115,0.166,17,1,76,3,Prep
155,2.1,23.8,155,2,5,-6.27,0.114,327,11.8,0.000788,108,4.875,-57.5,108,5,5,4,0.0683,326,4.23,2.13E-05,33.5,5,5,33.5,5,5,0,0,0,0,-332,58.3,-47.5,-332,58.3,5.000000954,19.7,0.802,321,117,0.154,17,1,76,3,Prep
154,2.17,23.8,154,2,5,-5.44,0.105,327,11.6,0.00064,108,4.875,-51.3,108,5,5,4.09,0.0671,326,3.97,0,33.5,5,11.25,33.5,5,5,0,0,0,0,-327,58.4,28.2,-327,58.3,4.999999046,20.4,0.976,318,116,0.187,17,1,76,3,Prep
154,2.25,73.7,154,2,5,-5.5,0.0926,327,9.6,0.000543,108,4.9,-45,108,5,5,4,0.0669,326,4.02,4.18E-05,33.5,5,5,33.5,5,5,0,0,0,0,-322,58.3,16.6,-321,58.3,5,24.4,0.852,319,117,0.163,17,1,76,3,Prep
154,2.15,67.5,154,2,5,-4.18,0.0737,327,9.15,0.000466,108,4.9,-38.8,108,5,5,3.56,0.0706,326,4.69,2.13E-05,33.5,5,5,33.5,5,5,0,0,0,0,-316,58.2,-53.3,-316,58.3,5,23,0.907,321,117,0.173,17,1,76,3,Prep
154,1.97,36.3,154,2,5,-5.04,0.0777,327,7.68,0.000483,108,4.925,-32.5,108,5,5,3.78,0.0651,326,3.98,1.02E-05,33.5,5,11.25,33.5,5,5,0,0,0,0,-311,58.4,64.1,-311,58.3,5,19.8,0.907,318,115,0.173,17,1,76,3,Prep
167,3.42,67.5,167,3.21,2.23,-4.29,0.0724,327,6.35,0.000258,78.4,2.47,-20,78.4,2.59,7.04,-7.58,0.139,326,10.5,0.000762,32.5,5.025,17.5,32.5,5,5,0,0,0,0,-129,58.2,-46.1,-129,58.3,5,28,0.928,320,121,0.176,17,1,2,3,Prep
166,2.97,36.3,166,2.95,2.48,-3.69,0.0632,327,6.43,0.000293,78.2,2.75,-1.25,78.2,2.81,7.34,-5.95,0.108,326,9.47,0.000553,32.5,5,11.25,32.5,5,5,0,0,0,0,-124,58.3,15.6,-123,58.3,5,21.2,0.964,318,114,0.186,17,1,126,3,Prep
166,2.72,30,166,2.71,2.77,-4.62,0.0863,327,8.19,0.000412,78,2.95,5,78,3.06,7.61,-3.95,0.0962,325,9.18,0.000427,32.5,5,5,32.5,5,5,0,0,0,0,-118,58.4,19.3,-118,58.3,5.000000954,19.5,0.783,320,116,0.151,17,1,126,3,Prep
