X_ActualPosition,X_ActualVelocity,X_ActualAcceleration,X_SetPosition,X_SetVelocity,X_SetAcceleration,X_CurrentFeedback,X_DCBusVoltage,X_OutputCurrent,X_OutputVoltage,X_OutputPower,Y_ActualPosition,Y_ActualVelocity,Y_ActualAcceleration,Y_SetPosition,Y_SetVelocity,Y_SetAcceleration,Y_CurrentFeedback,Y_DCBusVoltage,Y_OutputCurrent,Y_OutputVoltage,Y_OutputPower,Z_ActualPosition,Z_ActualVelocity,Z_ActualAcceleration,Z_SetPosition,Z_SetVelocity,Z_SetAcceleration,Z_CurrentFeedback,Z_DCBusVoltage,Z_OutputCurrent,Z_OutputVoltage,S_ActualPosition,S_ActualVelocity,S_ActualAcceleration,S_SetPosition,S_SetVelocity,S_SetAcceleration,S_CurrentFeedback,S_DCBusVoltage,S_OutputCurrent,S_OutputVoltage,S_OutputPower,S_SystemInertia,M_CURRENT_PROGRAM_NUMBER,M_sequence_number,M_CURRENT_FEEDRATE,Machining_Process
202,4,4,202,4,4,-1.58,0.0204,329,0.746,1.84E-06,162,4.025,16.5,162,4,4,0.699,0.0156,328,0.286,1.12E-06,123,4,4,123,4,4,0,0,0,0,343,4.001,4.687,343,4,4,0.777,2.75E-19,329,0,1.20E-06,16,1,0,50,Prep
202,4,4,202,4,4,-0.619,0.029,328,0.321,-2.84E-06,162,4,4,162,4,4,0.86,0.0161,327,0.927,1.15E-06,123,4,4,123,4,4,0,0,0,0,343,4,4.438,343,4,4,-0.0364,2.75E-19,328,0,0,16,1,0,50,Prep
202,4,4,202,4,4,-0.459,0.0241,329,0.804,1.62E-06,162,4.025,16.5,162,4,4,0.22,0.0138,327,0.757,2.00E-06,123,4,4,123,4,4,0,0,0,0,343,3.999,3.75,343,4,4,0.247,2.75E-19,329,0,0,16,1,0,50,Prep
202,4.025,10.25,202,4,4,-1.74,0.0209,329,1.85,2.01E-06,162,4.025,16.5,162,4,4,-0.26,0.0154,327,1.59,0,123,4,4,123,4,4,0,0,0,0,343,3.998,3.687,343,4,4,0.26,2.75E-19,329,0,-2.25E-06,16,1,0,50,Prep
202,4,4,202,4,4,-1.74,0.0258,329,1.54,0,162,4.025,16.5,162,4,4,1.34,0.0296,328,1.68,1.93E-06,123,4,4,123,4,4,0,0,0,0,343,3.999,3.75,343,4,4,0.35,2.75E-19,329,0,0,16,1,0,50,Prep
202,4.025,4,202,4,4,-0.938,0.0305,329,0.159,3.81E-06,162,4,4,162,4,4,0.22,0.0159,327,0.658,1.46E-06,123,4,4,123,4,4,0,0,0,0,343,4,3.5,343,4,4,0.338,2.75E-19,329,0,0,16,1,0,50,Prep
202,4,10.25,202,4,4,0.34,0.0231,329,1.22,-4.17E-06,162,4,4,162,4,4,0.0599,0.0176,327,1.3,0,123,4,4,123,4,4,0,0,0,0,343,4,4,343,4,4,0.17,2.75E-19,329,0,0,16,1,0,50,Prep
202,3.975,-2.25,202,4,4,-0.14,0.0247,329,0.316,-5.05E-07,162,3.975,-8.5,162,4,4,0.218,0.0138,328,1.12,0,123,4.025,10.25,123,4,4,0,0,0,0,-482,3.999,3.75,-482,4,4,0.523,2.72E-19,329,0,0,16,1,2,6,Prep
202,4,10.25,202,4,4,0.02,0.0173,329,1.76,8.98E-07,162,3.95,-21,162,4,4,0.538,0.0176,328,0.827,0,123,3.975,-2.25,123,4,4,0,0,0,0,-482,3.99825,3.562,-482,4,4,0.523,2.72E-19,329,0,-5.31E-06,16,1,0,6,Prep
202,4,4,202,4,4,-0.459,0.0208,329,1.2,0,162,3.95,-14.8,162,4,4,0.382,0.0211,328,1.65,0,123,4,4,123,4,4,0,0,0,0,-482,3.99725,3.063,-482,4,4,0.523,2.72E-19,329,0,-7.00E-06,16,1,0,6,Prep
202,4,4,202,4,4,-0.619,0.0202,329,1.68,8.53E-07,162,3.95,-21,162,4,4,0.694,0.0191,328,0.975,1.17E-06,123,4,4,123,4,4,0,0,0,0,-482,3.999,4,-482,4,4,0.798,2.72E-19,329,0,-3.33E-06,16,1,0,6,Prep
202,3.975,-8.5,202,4,4,0.18,0.0194,329,1.24,0,162,3.95,-21,162,4,4,0.857,0.0294,328,0.797,1.28E-07,123,4.025,10.25,123,4,4,0,0,0,0,-482,4,3.812,-482,4,4,0.215,2.72E-19,329,0,-2.00E-06,16,1,0,6,Prep
202,4.025,16.5,202,4,4,-2.38,0.0244,329,2.92,-2.00E-06,162,3.95,-14.8,162,4,4,-0.265,0.0295,328,1.76,1.11E-06,123,4,4,123,4,4,0,0,0,0,-482,4,4,-482,4,4,0.523,2.72E-19,329,0,-2.73E-06,16,1,0,6,Prep
202,3.975,-2.25,202,4,4,-0.619,0.0219,329,0.536,-2.18E-06,162,4.025,16.5,162,4,4,0.85,0.019,328,0.372,0,123,3.975,-2.25,123,4,4,0,0,0,0,-482,4,3.75,-482,4,4,0.831,2.72E-19,329,0,-3.24E-06,16,1,0,6,Prep
202,4,4,202,4,4,1.62,0.0269,329,2.82,-2.82E-06,162,4.025,22.8,162,4,4,-0.413,0.0142,328,1.94,0,123,4.025,10.25,123,4,4,0,0,0,0,-482,3.999,3.5,-482,4,4,0.248,2.72E-19,329,0,0,16,1,0,6,Prep
202,3.975,-2.25,202,4,4,0.659,0.0188,329,1.9,8.32E-07,162,3.925,-27.3,162,4,4,0.53,0.0244,328,0.761,0,123,4,-2.25,123,4,4,0,0,0,0,-482,4,4.438,-482,4,4,0.556,2.72E-19,329,0,-7.05E-06,16,1,0,6,Prep
202,4,4,202,4,4,1.3,0.0239,329,2.25,1.54E-06,162,4.025,29,162,4,4,-1.53,0.0235,328,3.55,-5.24E-08,123,4,4,123,4,4,0,0,0,0,-482,4.001,4.5,-482,4,4,0.215,2.72E-19,329,0,0,16,1,0,6,Prep
202,4.025,16.5,202,4,4,0.18,0.0212,329,1.52,0,162,3.925,-27.3,162,4,4,-0.585,0.0268,328,2.28,0,123,4.025,16.5,123,4,4,0,0,0,0,-482,4,4.25,-482,4,4,0.523,2.72E-19,329,0,-3.20E-06,16,1,0,6,Prep
153,4.025,4,153,4,4,0.153,0.0197,326,2.8,9.38E-08,109,3.95,-21,109,4,4,-0.637,0.0309,325,1.85,3.30E-07,33.5,4,4,33.5,4,4,0,0,0,0,284,57.3,15,284,57.3,4,24.3,0.962,316,118,0.186,16,1,2,6,Prep
153,4,10.25,153,4,4,0.659,0.0251,326,2.33,-5.08E-07,109,4,4,109,4,4,-1.11,0.0165,325,1.34,0,33.5,4,4,33.5,4,4,0,0,0,0,289,57.3,-22.5,290,57.3,4.000000954,27.4,1.02,315,113,0.198,16,1,29,6,Prep
153,4.025,10.25,153,4,4,0.297,0.024,326,0.696,0,109,4,-2.25,109,4,4,-0.341,0.0154,325,1.57,-3.21E-07,33.5,4,4,33.5,4,4,0,0,0,0,294,57.5,65.8,295,57.3,4,15.8,0.783,316,115,0.148,16,1,29,6,Prep
153,4,4,153,4,4,0.0819,0.0184,328,1.95,0,109,4,4,109,4,4,0.207,0.0143,327,1.67,-4.68E-07,33.5,4,4,33.5,4,4,0,0,0,0,300,55.9,-45.8,300,4,4,-0.69,6.46E-07,328,0,3.29E-05,16,1,29,50,Prep
153,4,4,153,4,4,0.947,0.019,329,2.59,4.29E-07,109,3.975,-14.8,109,4,4,0.844,0.0144,327,2.48,-3.39E-08,33.5,4,4,33.5,4,4,0,0,0,0,305,52.4,-58.4,305,4,4,0.27,2.75E-19,329,0,-0.000901,16,1,0,50,Prep
153,4,-2.25,153,4,4,0.561,0.0194,329,1.01,0,109,4,10.25,109,4,4,0.976,0.014,327,4.05,0,33.5,4,4,33.5,4,4,0,0,0,0,309,49.1,-78.2,309,4,4,-0.0188,2.75E-19,328,0,0.000612,16,1,0,50,Prep
153,4,-2.25,153,4,4,-0.28,0.017,329,0.575,0,109,3.975,-14.8,109,4,4,0.844,0.0129,328,2.69,-2.59E-07,33.5,4,4,33.5,4,4,0,0,0,0,314,45.9,-37.9,314,4,4,-0.237,2.75E-19,328,0,0.000848,16,1,0,50,Prep
153,4,4,153,4,4,-0.47,0.0184,329,1.73,-3.80E-07,109,4,4,109,4,4,0.503,0.0176,328,2.13,-3.56E-07,33.5,4,4,33.5,4,4,0,0,0,0,318,42.7,-13.5,318,4,4,-0.144,2.75E-19,329,0,-0.00201,16,1,0,50,Prep
153,4,4,153,4,4,0.297,0.0242,329,0.941,-8.69E-07,109,4,-2.25,109,4,4,-0.77,0.0191,327,0.412,-3.26E-07,33.5,4,4,33.5,4,4,0,0,0,0,322,39.7,86.2,322,4,4,-3.61,2.75E-19,329,0,-0.000188,16,1,0,50,Prep
153,4,-2.25,153,4,4,0.395,0.0183,329,2.55,1.12E-06,109,4,4,109,4,4,0.459,0.0177,327,1.27,-2.38E-07,33.5,4,4,33.5,4,4,0,0,0,0,325,36.4,-37.6,325,4,4,0.249,2.75E-19,329,0,-0.00154,16,1,0,50,Prep
202,4,4,202,4,4,-1.9,0.0253,329,1.44,-2.24E-06,162,4,4,162,4,4,0.859,0.0151,328,0.498,1.97E-06,123,4,4,123,4,4,0,0,0,0,343,3.998,2.75,343,4,4,0.363,2.75E-19,329,0,0,16,1,2,50,Prep
202,4,4,202,4,4,0.18,0.0216,329,1.2,-3.56E-06,162,4,4,162,4,4,0.539,0.0169,328,0.749,1.71E-06,123,4,4,123,4,4,0,0,0,0,343,4.001,4.25,343,4,4,0.35,2.75E-19,329,0,0,16,1,0,50,Prep
202,4,4,202,4,4,-0.14,0.0219,329,0.794,2.08E-06,162,4,4,162,4,4,-0.1,0.0186,328,1.57,1.80E-06,123,4,4,123,4,4,0,0,0,0,343,4.00075,4.188,343,4,4,0.428,2.75E-19,329,0,1.44E-06,16,1,0,50,Prep
202,3.95,-21,202,4,4,-0.3,0.0208,329,0.67,0,162,4,4,162,4,4,-1.06,0.0153,328,2.85,5.40E-07,123,4,4,123,4,4,0,0,0,0,343,4,3.75,343,4,4,0.26,2.75E-19,329,0,0,16,1,0,50,Prep
202,4,4,202,4,4,0.181,0.0183,329,1.26,-1.82E-06,162,4,4,162,4,4,-1.38,0.0245,328,2.75,0,123,4,4,123,4,4,0,0,0,0,343,4.001,4.25,343,4,4,0.35,2.75E-19,329,0,3.53E-07,16,1,0,50,Prep
202,4.025,16.5,202,4,4,1.3,0.0461,329,3.6,0,162,4,4,162,4,4,-0.579,0.0227,327,2.5,1.16E-06,123,4,4,123,4,4,0,0,0,0,343,4.002,5,343,4,4,0.26,2.75E-19,329,0,1.14E-06,16,1,0,50,Prep
178,-13.9,10.25,178,-13.9,4.000191,-7.04,0.123,328,29.7,0.00465,118,-28.3,-83.5,118,-28.4,4.000191,-9.59,0.187,326,47.8,0.0128,77.3,-29.7,4,77.1,-29.7,4.0000954,0,0,0,0,-482,4.001,4.5,-482,4,4,-0.0922,2.72E-19,328,0,0,16,1,2,50,Prep
176,-13.9,-52.3,176,-13.9,3.9999046,-7.88,0.126,328,30.8,0.00464,115,-28.4,-14.8,115,-28.4,4,-12.5,0.183,326,50.2,0.0124,74,-29.5,29,73.7,-29.7,4,0,0,0,0,-482,3.999,3.5,-482,4,4,0.831,2.72E-19,329,0,3.47E-06,16,1,7,50,Prep
174,-13.9,47.8,174,-13.9,4.0000954,-6.73,0.112,328,31.2,0.00416,112,-28.4,4,111,-28.4,3.9999046,-9.28,0.164,326,49.3,0.0111,70.6,-29.7,-46,70.3,-29.7,4.0000954,0,0,0,0,-482,4.001,4.5,-482,4,4,-0.0597,2.72E-19,328,0,0,16,1,7,50,Prep
172,-13.9,22.8,172,-13.9,3.9999046,-6.36,0.121,328,30.1,0.00466,108,-28.5,-39.8,108,-28.4,4.000191,-7.69,0.153,326,47.1,0.0106,67.2,-29.7,-2.25,67,-29.7,3.999809,0,0,0,0,-482,4,4.25,-482,4,4,0.831,2.72E-19,328,0,0,16,1,7,50,Prep
171,-13.9,41.5,170,-13.9,4.0000954,-5.64,0.12,328,29.6,0.00459,105,-28.1,123,105,-28.4,3.999809,-13.4,0.183,326,48.8,0.0122,63.9,-29.5,35.3,63.6,-29.7,4,0,0,0,0,-482,4.002,4.5,-482,4,4,-0.0273,2.72E-19,329,0,4.43E-06,16,1,7,50,Prep
169,-13.9,35.3,169,-13.9,3.999809,-5.78,0.126,328,30.4,0.00477,102,-28.2,29,101.7,-28.4,4,-10.5,0.181,326,49.5,0.0122,60.5,-29.8,-2.25,60.2,-29.7,4,0,0,0,0,-482,4,4.25,-482,4,4,0.248,2.72E-19,328,0,0,16,1,7,50,Prep
167,-13.9,-46,167,-13.9,4.0000954,-7.36,0.133,328,29.8,0.00502,98.7,-28.5,-71,98.5,-28.4,4,-8.96,0.167,326,48.4,0.0115,57.1,-29.7,-52.3,56.9,-29.7,4,0,0,0,0,-482,4.001,4.5,-482,4,4,0.523,2.72E-19,329,0,2.01E-06,16,1,7,50,Prep
165,-13.8,4,165,-13.9,3.9999046,-7.78,0.123,328,30.8,0.00455,95.5,-28,117,95.3,-28.4,3.9999046,-13.2,0.205,326,48.4,0.0142,53.8,-29.7,-21,53.5,-29.7,4,0,0,0,0,-482,3.999,3.75,-482,4,4,0.248,2.72E-19,329,0,-2.23E-06,16,1,7,50,Prep
163,-13.8,-33.5,163,-13.9,4,-8.67,0.147,328,30.8,0.00549,92.3,-28.5,-52.3,92,-28.4,4.000191,-11.1,0.166,326,47.8,0.0111,50.4,-29.7,-33.5,50.1,-29.7,4.000191,0,0,0,0,-482,4,4.313,-482,4,4,-0.303,2.72E-19,328,0,2.72E-06,16,1,7,50,Prep
162,-14,-71,161,-13.9,4.0000954,-7.35,0.11,328,29.6,0.00411,88.9,-28.2,97.7,88.7,-28.4,4,-8.89,0.192,326,49.8,0.0133,46.9,-29.8,-52.3,46.6,-29.7,4.0000954,0,0,0,0,-482,4,4,-482,4,4,0.248,2.72E-19,329,0,0,16,1,7,50,Prep
