X_ActualPosition,X_ActualVelocity,X_ActualAcceleration,X_SetPosition,X_SetVelocity,X_SetAcceleration,X_CurrentFeedback,X_DCBusVoltage,X_OutputCurrent,X_OutputVoltage,X_OutputPower,Y_ActualPosition,Y_ActualVelocity,Y_ActualAcceleration,Y_SetPosition,Y_SetVelocity,Y_SetAcceleration,Y_CurrentFeedback,Y_DCBusVoltage,Y_OutputCurrent,Y_OutputVoltage,Y_OutputPower,Z_ActualPosition,Z_ActualVelocity,Z_ActualAcceleration,Z_SetPosition,Z_SetVelocity,Z_SetAcceleration,Z_CurrentFeedback,Z_DCBusVoltage,Z_OutputCurrent,Z_OutputVoltage,S_ActualPosition,S_ActualVelocity,S_ActualAcceleration,S_SetPosition,S_SetVelocity,S_SetAcceleration,S_CurrentFeedback,S_DCBusVoltage,S_OutputCurrent,S_OutputVoltage,S_OutputPower,S_SystemInertia,M_CURRENT_PROGRAM_NUMBER,M_sequence_number,M_CURRENT_FEEDRATE,Machining_Process
146,4.85,-70,146,5,5,-1.7,0.043,325,2.56,6.40E-06,82.8,4.95,17.5,82.8,5,5,1.08,0.0232,323,3.12,-1.43E-06,34.7,5,11.25,34.7,7,505,0,0,0,0,1265,58.5,48.3,1265,58.3,4.999999046,12.9,0.822,321,119,0.156,17,1,48,50,Prep
146,4.825,-82.5,146,5,5,-0.898,0.0442,323,3.75,0,82.8,4.95,-26.3,82.8,5,5,-0.466,0.0177,322,0.738,-1.14E-06,38.3,55,-13.8,38.6,55,5,0,0,0,0,1265,58.3,-18.7,1265,58.3,5,25.1,0.83,320,117,0.157,17,1,52,50,Prep
146,5.2,105,146,5,5,-0.0535,0.0456,323,4.59,-5.85E-06,82.8,4.975,-7.5,82.8,5,5,-0.466,0.0201,322,0.104,-2.95E-06,43.3,55.1,30,43.6,55,5,0,0,0,0,1275,58.3,-1.44,1275,58.3,5,24.4,0.896,317,119,0.171,17,1,52,50,Prep
146,4.85,-70,146,5,5,-2.2,0.0413,323,2.21,0,82.8,4.975,-13.8,82.8,5,5,-0.16,0.0244,322,0.211,0,48.3,55,-7.5,48.6,55,5,0,0,0,0,1275,58.3,-16.8,1275,58.3,5.000000954,17.6,0.822,320,119,0.158,17,1,52,50,Prep
146,4.775,-108,146,5,5,-0.851,0.0512,323,2.3,-1.32E-05,82.8,4.975,5,82.8,5,5,2.54,0.0229,322,2.91,-3.31E-06,53.3,55,-1.25,53.6,55,5,0,0,0,0,1285,58.3,-46.7,1285,58.3,5.000000954,23.7,0.9,319,116,0.173,17,1,52,50,Prep
146,5.2,111,146,5,5,-5.28,0.0569,323,3.17,0,82.8,5.025,17.5,82.8,5,5,-0.303,0.0193,322,0.89,0,58.1,55.1,30,58.4,55,5,0,0,0,0,1285,58.2,-46.1,1285,58.3,5,28.2,0.924,318,120,0.174,17,1,52,50,Prep
147,35.3,830,147,42.6,899,17.9,0.312,323,52.5,0.0212,82.5,-9.9,-439,82.3,-13.8,-442,-17.4,0.291,322,29.2,0.00993,59.7,4.95,30,59.7,5,5,0,0,0,0,1295,58.3,-2.56,1295,58.3,5,23.1,0.953,320,120,0.182,17,1,52,50,Prep
151,49.7,-32.5,152,49.7,5.0000954,9.94,0.168,322,64.6,0.0159,80.3,-17.4,30,80.1,-17.4,4.9999046,-9.47,0.165,321,35.2,0.00781,59.7,5,5,59.7,5,5,0,0,0,0,1295,58.3,-23.5,1295,58.3,5,21.8,0.928,320,115,0.179,17,1,52,50,Prep
156,31.1,-826,156,23.8,-889,-1.95,0.035,325,26.5,-0.00139,78.2,-7.4,617,78.1,-4.38,452,-3.51,0.0458,323,18.4,0.00101,59.7,4.975,-1.25,59.7,5,5,0,0,0,0,1305,58.4,66.9,1305,58.3,5,20,0.894,321,118,0.171,17,1,52,50,Prep
146,5.1,48.8,146,5,5,-2.45,0.0539,327,3.34,1.63E-05,82.8,5,5,82.8,5,5,0.308,0.0271,326,1.22,0,60.7,5,5,60.7,5,5,0,0,0,0,-973,5.00325,6.56,-973,5,5,-0.151,2.79E-19,327,0,0,17,1,2,50,Prep
146,5.1,55,146,5,5,-2.54,0.0568,327,3.78,4.14E-05,82.8,5,5,82.8,5,5,-0.0686,0.0226,326,1.64,0,60.7,5,11.25,60.7,5,5,0,0,0,0,-973,5,4.75,-973,5,5,4.29,2.79E-19,327,0,-1.86E-07,17,1,0,50,Prep
146,5.125,61.3,146,5,5,-0.85,0.0559,327,5.89,8.50E-06,82.8,4.975,-1.25,82.8,5,5,0.542,0.0184,326,1.11,-1.87E-06,60.7,5,5,60.7,5,5,0,0,0,0,-973,4.99825,4.562,-973,5,5,-0.158,2.79E-19,327,0,2.23E-06,17,1,0,50,Prep
146,5.075,48.8,146,5,5,-1.99,0.0568,327,4.41,2.41E-05,82.8,5,5,82.8,5,5,-0.394,0.0225,326,1.52,-4.16E-06,60.7,5.025,11.25,60.7,5,5,0,0,0,0,-973,4.99675,3.94,-973,5,5,0.113,2.79E-19,327,0,7.12E-06,17,1,0,50,Prep
146,5.1,61.3,146,5,5,-3.38,0.0518,327,2.87,3.94E-05,82.8,5,11.25,82.8,5,5,1.39,0.0198,326,1.52,-1.93E-06,60.7,5,11.25,60.7,5,5,0,0,0,0,-973,4.999,5,-973,5,5,-0.422,2.79E-19,327,0,0,17,1,0,50,Prep
146,5.1,61.3,146,5,5,-3.89,0.0543,327,2.37,3.21E-05,82.8,5,11.25,82.8,5,5,1.15,0.0218,326,0.856,-2.42E-06,60.7,5,11.25,60.7,5,5,0,0,0,0,-973,5,5,-973,5,5,-0.151,2.79E-19,327,0,0,17,1,0,50,Prep
146,5.1,48.8,146,5,5,-3.09,0.0579,327,3.08,5.29E-05,82.8,4.95,-13.8,82.8,5,5,-0.7,0.0217,326,1.76,-1.95E-06,60.7,5,5,60.7,5,5,0,0,0,0,-973,4.999,4.75,-973,5,5,-0.422,2.79E-19,327,0,0,17,1,0,50,Prep
146,5.1,48.8,146,5,5,-3.04,0.0587,327,2.19,3.39E-05,82.8,5,11.25,82.8,5,5,0.685,0.0258,326,0.423,1.55E-06,60.7,5,5,60.7,5,5,0,0,0,0,-973,5,5,-973,5,5,-0.158,2.79E-19,327,0,-3.68E-06,17,1,0,50,Prep
146,5.15,73.7,146,5,5,-3.09,0.0584,327,2.92,8.37E-06,82.8,4.975,5,82.8,5,5,1.22,0.0244,326,0.764,-2.21E-06,60.7,5,5,60.7,5,5,0,0,0,0,-973,5,4.438,-973,5,5,-0.158,2.79E-19,327,0,0,17,1,0,50,Prep
146,5.1,42.5,146,5,5,-3.59,0.058,327,2.71,6.27E-05,82.8,5,-1.25,82.8,5,5,0.237,0.0181,326,1.7,3.40E-06,60.7,5,5,60.7,5,5,0,0,0,0,-973,4.998,4.5,-973,5,5,0.106,2.79E-19,327,0,0,17,1,0,50,Prep
146,5.05,30,146,5,5,-1.05,0.0317,328,6.24,-1.94E-05,82.8,4.975,-7.5,82.8,5,5,0.705,0.022,326,1.75,-2.14E-06,60.7,5,5,60.7,5,5,0,0,0,0,-973,5,5.25,-973,5,5,-0.415,2.79E-19,327,0,3.93E-06,17,1,2,50,Prep
146,5,-1.25,146,5,5,-1.44,0.0564,327,3.45,3.08E-05,82.8,5,11.25,82.8,5,5,0.542,0.024,326,0.974,-4.41E-06,60.7,5,5,60.7,5,5,0,0,0,0,-973,5,5,-973,5,5,-0.158,2.79E-19,327,0,-1.98E-06,17,1,0,50,Prep
146,4.925,-32.5,146,5,5,-1.1,0.0493,327,3.35,4.48E-05,82.8,5.05,30,82.8,5,5,2.14,0.0229,326,1.79,2.04E-06,60.7,5.025,11.25,60.7,5,5,0,0,0,0,-973,5,5,-973,5,5,-0.936,2.79E-19,327,0,0,17,1,0,50,Prep
146,4.975,-1.25,146,5,5,-0.804,0.0298,328,6.44,-1.55E-05,82.8,5,-1.25,82.8,5,5,0.848,0.0218,326,0.88,0,60.7,5,5,60.7,5,5,0,0,0,0,-973,4.999,4.5,-973,5,5,-0.672,2.79E-19,327,0,2.98E-06,17,1,0,50,Prep
146,4.975,-20,146,5,5,-1.9,0.0526,327,2.14,3.00E-05,82.8,5.025,23.8,82.8,5,5,-1.31,0.0255,326,2.49,0,60.7,5,5,60.7,5,5,0,0,0,0,-973,4.998,4.5,-973,5,5,-0.672,2.79E-19,327,0,0,17,1,0,50,Prep
146,4.925,-26.3,146,5,5,-0.553,0.0461,328,3.61,2.73E-05,82.8,5,5,82.8,5,5,-0.232,0.0188,326,1.57,5.16E-06,60.7,5,11.25,60.7,5,5,0,0,0,0,-973,5.001,5.812,-973,5,5,-1.2,2.79E-19,327,0,-3.97E-06,17,1,0,50,Prep
146,4.975,-13.8,146,5,5,-3.09,0.051,327,0.957,3.96E-05,82.8,5,5,82.8,5,5,0.685,0.0227,326,0.347,2.53E-06,60.7,5,5,60.7,5,5,0,0,0,0,-973,5,4.75,-973,5,5,-0.679,2.79E-19,327,0,3.99E-06,17,1,0,50,Prep
146,4.95,-20,146,5,5,-1.4,0.0502,327,2.54,3.04E-05,82.8,5,5,82.8,5,5,0.379,0.021,326,0.657,-3.49E-06,60.7,5.025,17.5,60.7,5,5,0,0,0,0,-973,5,5.25,-973,5,5,-1.2,2.79E-19,327,0,0,17,1,0,50,Prep
146,4.95,-20,146,5,5,-1.15,0.0495,327,2.64,7.65E-06,82.8,5,11.25,82.8,5,5,1.08,0.0219,326,1.34,2.21E-06,60.7,5.025,17.5,60.7,5,5,0,0,0,0,-973,5.00325,6.06,-973,5,5,-0.936,2.79E-19,327,0,-7.99E-06,17,1,0,50,Prep
146,5,-1.25,146,5,5,-2.54,0.0527,327,2,3.88E-05,82.8,5,5,82.8,5,5,-0.303,0.0195,326,1.76,2.05E-06,60.7,5.025,11.25,60.7,5,5,0,0,0,0,-973,5.001,5.5,-973,5,5,0.105,2.79E-19,327,0,-6.84E-07,17,1,0,50,Prep
146,4.875,-63.7,146,5,5,-2.49,0.0377,328,2.28,-5.29E-06,82.8,5,5,82.8,5,5,0.542,0.0231,326,1.13,-1.82E-06,60.7,5,5,60.7,5,5,0,0,0,0,-973,4.999,4.25,-973,5,5,0.105,2.79E-19,327,0,7.11E-07,17,1,2,50,Prep
146,5.175,86.2,146,5,5,-4.48,0.0564,327,1.99,3.43E-05,82.8,5.025,17.5,82.8,5,5,0.776,0.0193,326,1.57,3.77E-06,60.7,5,11.25,60.7,5,5,0,0,0,0,-973,4.99775,3.62,-973,5,5,-0.158,2.79E-19,327,0,0,17,1,0,50,Prep
146,5.1,55,146,5,5,-3.59,0.0608,327,1.87,3.44E-05,82.8,5,5,82.8,5,5,0.308,0.0211,326,1.03,-2.37E-06,60.7,5,11.25,60.7,5,5,0,0,0,0,-973,5.001,5.5,-973,5,5,-0.936,2.79E-19,327,0,-2.40E-06,17,1,0,50,Prep
146,5.125,67.5,146,5,5,-3.29,0.0534,327,3.35,3.25E-05,82.8,5,11.25,82.8,5,5,1.39,0.022,326,1.31,-2.64E-06,60.7,5,11.25,60.7,5,5,0,0,0,0,-973,4.99775,3.62,-973,5,5,-0.936,2.79E-19,327,0,1.96E-06,17,1,0,50,Prep
146,4.9,-51.3,146,5,5,-1.95,0.0358,327,2.89,-9.70E-06,82.8,5,5,82.8,5,5,1.53,0.0215,326,0.645,0,60.7,5,5,60.7,5,5,0,0,0,0,-973,5,5,-973,5,5,-1.2,2.79E-19,327,0,0,17,1,0,50,Prep
146,5.125,67.5,146,5,5,-3.34,0.0544,327,3.6,4.12E-05,82.8,5,5,82.8,5,5,1.6,0.0228,326,0.849,0,60.7,5,5,60.7,5,5,0,0,0,0,-973,5.001,5.5,-973,5,5,-0.152,2.79E-19,327,0,8.46E-07,17,1,0,50,Prep
146,5.125,67.5,146,5,5,-2.2,0.058,327,4.86,2.55E-05,82.8,5,5,82.8,5,5,0.919,0.0215,326,0.97,4.56E-06,60.7,4.975,-1.25,60.7,5,5,0,0,0,0,-973,5,5,-973,5,5,-0.408,2.79E-19,327,0,0,17,1,0,50,Prep
146,5.1,55,146,5,5,-2.79,0.0533,327,4.09,3.99E-05,82.8,5,5,82.8,5,5,0.613,0.0247,326,1.33,5.39E-06,60.7,5,5,60.7,5,5,0,0,0,0,-973,5.001,4.687,-973,5,5,-0.936,2.79E-19,327,0,3.28E-06,17,1,0,50,Prep
146,4.825,-76.2,146,5,5,-3.04,0.0354,327,1.12,-9.61E-06,82.8,5,5,82.8,5,5,0.308,0.0284,326,1.23,0,60.7,5,5,60.7,5,5,0,0,0,0,-973,4.999,4.75,-973,5,5,-0.936,2.79E-19,327,0,0,17,1,0,50,Prep
146,5.075,42.5,146,5,5,-2.95,0.0508,327,3.22,0,82.8,5,5,82.8,5,5,1.78,0.0233,326,2.51,0,60.7,5,11.25,60.7,5,5,0,0,0,0,-973,5.001,5.25,-973,5,5,-0.672,2.79E-19,327,0,-1.97E-06,17,1,0,50,Prep
163,16.7,-101,163,17,5,7.17,0.139,324,21.5,0.00349,110,5,11.25,110,5,5,-0.429,0.0198,323,1.17,0,33.7,4.975,-1.25,33.7,5,5,0,0,0,0,1795,58.2,-42.7,1795,58.3,5,26.6,1.09,316,118,0.209,17,1,2,12,Layer 1 Up
164,16.7,-101,164,17,5,8.63,0.128,324,20.4,0.00326,110,5,5,110,5,5,-0.726,0.0196,323,0.597,0,33.7,5,5,33.7,5,5,0,0,0,0,1805,58.3,-6.6,1805,58.3,5,18.8,1,320,117,0.194,17,1,70,12,Layer 1 Up
165,17.3,36.3,165,16.8,-3.53,5.4,0.0986,324,22.6,0.0024,110,3.52,-88.7,110,3.03,-49.3,-8.33,0.134,323,9.53,0.000431,33.7,4.975,-7.5,33.7,5,5,0,0,0,0,1815,58.4,17,1815,58.3,5,19.2,0.753,322,117,0.144,17,1,70,12,Layer 1 Up
166,15,-63.7,166,14.87,-25.8,6.55,0.116,324,18.1,0.00249,110,-1.3,23.8,110,-1.82,-40.5,-4.17,0.127,323,14.4,0.00195,33.7,5.025,17.5,33.7,5,5,0,0,0,0,1815,58.3,27.3,1815,58.3,4.999999046,22.2,0.919,315,118,0.177,17,1,71,12,Layer 1 Up
167,11.25,55,167,10.64,-43.3,4.2,0.0809,324,12.2,0.000993,109,-5.6,-108,109,-5.6,-21.3,-5.61,0.131,323,21.7,0.00295,33.7,4.975,-7.5,33.7,5,5,0,0,0,0,1825,58.5,46.5,1825,58.3,4.999999046,15.2,0.822,321,117,0.155,17,1,71,12,Layer 1 Up
167,5.9,17.5,167,5.371,-50.9,2.74,0.0569,324,4.51,6.00E-05,108,-6.7,80,108,-6.8,45.8,-7.46,0.128,323,22.8,0.00315,33.7,5.025,11.25,33.7,5,5,0,0,0,0,1825,58.3,-26.5,1825,58.3,5,26,0.852,321,119,0.161,17,1,71,12,Layer 1 Up
167,4.875,-51.3,167,5,5,2.5,0.0429,324,2.81,6.17E-06,107,-7.1,36.3,107,-7,5,-4.31,0.0762,323,20.7,0.00186,33.7,4.975,-7.5,33.7,5,5,0,0,0,0,1835,58.3,-7.2,1835,58.3,5,26.1,0.923,316,119,0.177,17,1,71,12,Layer 1 Up
167,5.15,86.2,167,5,5,1.94,0.0392,324,2.6,-2.05E-05,106,1.12,1465,106,5,286,7.51,0.103,323,6.34,-0.000644,33.7,5,11.25,33.7,5,5,0,0,0,0,1835,58.4,23,1835,58.3,5,16,0.833,321,121,0.16,17,1,73,12,Layer 1 Up
167,5.15,86.2,167,5,5,2.22,0.0422,324,1.66,-1.85E-05,104.8,-5.2,461,104.8,3.54,994,12.5,0.19,323,2.22,-0.00224,33.7,5.025,11.25,33.7,5,5,0,0,0,0,1845,58.3,-52.4,1845,58.3,5.000000954,24.2,0.912,321,116,0.175,17,1,73,12,Layer 1 Up
166,-7.2,-151,166,-7,5,-5.55,0.116,324,22.8,0.0029,104.8,5.05,36.3,104.8,5,5,0.464,0.0273,323,2.7,-5.85E-06,33.7,5,11.25,33.7,5,5,0,0,0,0,1845,58.4,52.3,1845,58.3,4.999999046,19.2,0.93,321,117,0.175,17,1,73,12,Layer 1 Up
156,5.075,42.5,156,5,5,0.0533,0.0187,325,2.16,-2.82E-06,78,5,5,78,5,5,0.0594,0.0257,324,0.531,1.13E-06,36.6,-7.1,-38.8,36.5,-7,5,0,0,0,0,1365,58.3,-50.3,1365,58.3,5.000000954,24.1,0.901,321,115,0.173,17,1,2,12,Layer 1 Up
156,4.925,-32.5,156,5,5,1.08,0.0237,325,2.02,-2.18E-06,78,4.975,-7.5,78,5,5,-0.26,0.0253,323,1.13,1.37E-06,35.4,-6.9,36.3,35.3,-7,5,0,0,0,0,1365,58.2,-35.6,1365,58.3,5,27.9,0.913,319,121,0.173,17,1,55,12,Layer 1 Up
156,4.925,-32.5,156,5,5,1.4,0.0232,325,2.05,-2.42E-06,78,5,5,78,5,5,-3.77,0.0232,323,5.82,2.29E-06,34.2,-7.1,23.8,34.1,-7,5,0,0,0,0,1375,58.3,12.44,1375,58.3,5,21.6,1.15,315,116,0.222,17,1,55,12,Layer 1 Up
155,-6.7,155,155,-7,5,-8.62,0.116,324,20,0.00284,78,5,5,78,5,5,0.22,0.0168,324,0.81,6.64E-07,33.7,5.1,23.8,33.7,5,5,0,0,0,0,1375,58.3,-20.6,1375,58.3,5,22.3,0.937,321,114,0.18,17,1,55,12,Layer 1 Up
154,-6.8,111,154,-7,5,-8.34,0.138,324,20.6,0.0035,78,5,5,78,5,5,-1.86,0.0192,323,3.04,1.14E-06,33.7,4.975,-1.25,33.7,5,5,0,0,0,0,1385,58.2,-85.9,1385,58.3,5.000000954,25.6,1.03,318,120,0.196,17,1,55,12,Layer 1 Up
153,-6.8,98.7,153,-7,5,-6.74,0.119,324,22,0.00308,78,5.025,11.25,78,5,5,-0.739,0.0181,323,0.72,0,33.7,5,5,33.7,5,5,0,0,0,0,1385,58.3,-29.2,1385,58.3,5.000000954,18.7,1.03,320,120,0.199,17,1,55,12,Layer 1 Up
152,-7.3,-133,152,-7,5,-5.03,0.0899,324,21.2,0.00224,78,5.025,11.25,78,5,5,-1.22,0.021,323,1.8,-1.41E-06,33.7,5,5,33.7,5,5,0,0,0,0,1395,58.5,47.6,1395,58.3,4.999999046,16.5,0.757,321,115,0.142,17,1,55,12,Layer 1 Up
151,-6.1,280,151,-7,6.36,-0.826,0.0707,324,15.3,0.00142,78,5.15,-7.5,78,5.602,35.2,2.94,0.0381,323,4.5,1.49E-05,33.7,5,5,33.7,5,5,0,0,0,0,1395,58.2,-47.3,1395,58.3,5,26.4,1.09,317,118,0.21,17,1,55,12,Layer 1 Up
150,-6.4,105,150,-6.5,13.85,-7.93,0.129,324,22.1,0.00307,78.2,8.13,17.5,78.2,8.57,33.9,5.7,0.0925,323,10.8,0.000616,33.7,4.95,-13.8,33.7,5,5,0,0,0,0,1405,58.4,44.2,1405,58.3,5,22.5,0.895,316,119,0.172,17,1,57,12,Layer 1 Up
149,-5.1,111,149,-5.1,21,-6.02,0.0955,325,20.4,0.00196,78.7,11.18,-45,78.8,11.42,30.6,5.44,0.0864,323,13.9,0.00113,33.7,4.975,-1.25,33.7,5,5,0,0,0,0,1415,58.4,22.1,1415,58.3,5,19.1,0.737,322,116,0.141,17,1,57,12,Layer 1 Up
146,5,5,146,5,5,-1.4,0.0497,327,3.55,2.22E-05,82.8,5,5,82.8,5,5,1.22,0.0258,326,0.965,0,60.7,5.025,17.5,60.7,5,5,0,0,0,0,-973,5.002,5.75,-973,5,5,-0.679,2.79E-19,327,0,-1.45E-06,17,1,2,50,Layer 1 Up
146,5.025,17.5,146,5,5,-0.693,0.052,327,4.54,3.88E-05,82.8,5,5,82.8,5,5,-0.232,0.0204,326,1.58,0,60.7,5.025,17.5,60.7,5,5,0,0,0,0,-973,4.998,4,-973,5,5,0.362,2.79E-19,327,0,3.20E-06,17,1,0,50,Layer 1 Up
146,5,-1.25,146,5,5,-1.99,0.0494,327,2.54,3.05E-05,82.8,5,5,82.8,5,5,5.02,0.0273,326,6.37,0,60.7,5.025,17.5,60.7,5,5,0,0,0,0,-973,4.99675,3.94,-973,5,5,-1.46,2.79E-19,327,0,7.05E-06,17,1,0,50,Layer 1 Up
146,5,5,146,5,5,-1.15,0.0335,328,5.06,-2.78E-05,82.8,5,5,82.8,5,5,0.00255,0.019,326,1.37,-1.95E-06,60.7,5,5,60.7,5,5,0,0,0,0,-973,5.001,5,-973,5,5,-0.679,2.79E-19,327,0,0,17,1,0,50,Layer 1 Up
146,5,5,146,5,5,-3,0.0553,327,1.84,1.66E-05,82.8,5,5,82.8,5,5,0.0025,0.0253,326,1.39,2.64E-06,60.7,5.025,17.5,60.7,5,5,0,0,0,0,-973,5.001,5.25,-973,5,5,-0.415,2.79E-19,327,0,0,17,1,0,50,Layer 1 Up
146,5.05,17.5,146,5,5,-3.09,0.0563,327,1.73,2.54E-05,82.8,5,5,82.8,5,5,-0.466,0.0202,326,1.9,0,60.7,5.025,17.5,60.7,5,5,0,0,0,0,-973,5.001,5.5,-973,5,5,-1.2,2.79E-19,327,0,0,17,1,0,50,Layer 1 Up
146,4.95,-13.8,146,5,5,-0.897,0.0342,327,5.69,-9.18E-06,82.8,5,5,82.8,5,5,1.15,0.0198,326,0.857,1.87E-06,60.7,5,5,60.7,5,5,0,0,0,0,-973,5,5.25,-973,5,5,-0.936,2.79E-19,327,0,0,17,1,0,50,Layer 1 Up
146,4.975,-7.5,146,5,5,-2.54,0.0503,327,2.22,5.40E-05,82.8,5,5,82.8,5,5,0.308,0.021,326,1.2,0,60.7,5,5,60.7,5,5,0,0,0,0,-973,4.999,5,-973,5,5,-0.158,2.79E-19,327,0,7.36E-06,17,1,0,50,Layer 1 Up
146,5.05,30,146,5,5,-2.29,0.056,327,2.98,5.80E-05,82.8,5.025,11.25,82.8,5,5,0.308,0.0206,326,1.16,0,60.7,5.025,17.5,60.7,5,5,0,0,0,0,-973,5.001,5,-973,5,5,-1.46,2.79E-19,327,0,3.71E-06,17,1,0,50,Layer 1 Up
146,4.975,-13.8,146,5,5,-1.65,0.038,327,5.04,-2.32E-05,82.8,5,5,82.8,5,5,0.99,0.0217,326,0.359,3.59E-06,60.7,4.975,-7.5,60.7,5,5,0,0,0,0,-973,5,4.75,-973,5,5,-0.679,2.79E-19,327,0,-2.61E-06,17,1,0,50,Layer 1 Up
148,-6.2,-45,148,-5.9,28,-6.37,0.097,324,19.1,0.00223,94.7,9.65,-20,94.8,10.11,55,4.1,0.0683,323,11.5,0.000631,34.7,5,5,34.7,5,5,0,0,0,0,663,58.5,67.7,663,58.3,4.999999046,15.9,0.733,321,116,0.139,17,1,2,12,Layer 1 Up
147,-2.65,118,147,-2.48,47.7,-4.84,0.08,324,16.3,0.00124,95.4,14.02,73.7,95.5,14.39,39.7,6.29,0.121,323,19.6,0.00225,34.7,5,5,34.7,5,5,0,0,0,0,668,58.2,-31.1,669,58.3,5,26.7,1.07,320,120,0.207,17,1,25,12,Layer 1 Up
147,2,11.25,147,2.45,58.6,-3.66,0.0744,324,9.37,0.000459,96.5,16.9,92.5,96.6,16.7,17.2,7.01,0.135,322,23.3,0.00338,34.7,4.975,-7.5,34.7,5,5,0,0,0,0,674,58.4,25.3,674,58.3,5,18.6,0.94,320,118,0.181,17,1,25,12,Layer 1 Up
146,4.775,-108,146,5,5,-3.04,0.0435,324,1.42,-1.77E-05,97.5,17.5,-45,97.6,17,5,3.24,0.077,323,20.8,0.00194,34.7,5,5,34.7,5,5,0,0,0,0,679,58.4,23.1,679,58.3,5,18.7,0.733,322,117,0.14,17,1,25,12,Layer 1 Up
